CLUSTER,TOKEN,R,ROC_AUC
1,reward,0.13657352019804492,0.586887239559795
1,anticipation,0.13374849117237378,0.586887239559795
1,arousal,0.12213496148540125,0.586887239559795
1,monitoring,0.11738881702781467,0.586887239559795
1,decision_making,0.11046858016273238,0.586887239559795
1,reward_processing,0.10420270529519493,0.586887239559795
1,valence,0.10106055092063,0.586887239559795
1,expectancy,0.0989374290390462,0.586887239559795
1,salience,0.09626669208937193,0.586887239559795
1,reaction_time,0.09562549444755768,0.586887239559795
1,cognitive_control,0.09471358466359604,0.586887239559795
1,reward_anticipation,0.09329779383408177,0.586887239559795
1,error_detection,0.09184822159592064,0.586887239559795
1,pain,0.08921194976632492,0.586887239559795
2,face_perception,0.14674697717809004,0.6232228886292606
2,recognition,0.14152466130563815,0.6232228886292606
2,vision,0.1372274420057295,0.6232228886292606
2,object_recognition,0.1314060369614841,0.6232228886292606
2,familiarity,0.1299674863774396,0.6232228886292606
2,retrieval,0.12321861709949335,0.6232228886292606
3,execution,0.1761929653165603,0.554965873106111
3,working_memory,0.14204414563012152,0.554965873106111
3,hand,0.14057409663298154,0.554965873106111
3,manipulation,0.1385686939750358,0.554965873106111
3,attention,0.1273724207756141,0.554965873106111
3,movement,0.1262179179609554,0.554965873106111
3,spatial_attention,0.1259022584402867,0.554965873106111
3,rehearsal,0.12436261205318586,0.554965873106111
3,action,0.12285734655327075,0.554965873106111
4,memory,0.18403463581897547,0.6301952962272046
4,declarative_memory,0.1657898984036621,0.6301952962272046
4,episodic_memory,0.16008567432671386,0.6301952962272046
4,recognition_memory,0.15425318074608846,0.6301952962272046
4,remembering,0.14429908682592776,0.6301952962272046
4,recognition,0.1340311538128353,0.6301952962272046
4,encoding,0.13115135048914367,0.6301952962272046
4,emotional_memory,0.1306136614043773,0.6301952962272046
4,fear,0.12884053159815845,0.6301952962272046
4,retrieval,0.12602834827217732,0.6301952962272046
4,emotion,0.1243326904986338,0.6301952962272046
4,recall,0.11638750386975152,0.6301952962272046
4,picture,0.11548012086048935,0.6301952962272046
4,episodic_simulation,0.1136172587534228,0.6301952962272046
4,memory_process,0.11329909410174895,0.6301952962272046
5,reward,0.2568717382230624,0.6416945053801504
5,reward_processing,0.20989016412024664,0.6416945053801504
5,valence,0.2024575770100865,0.6416945053801504
5,reward_anticipation,0.18547846553109776,0.6416945053801504
5,emotion,0.18275381588754835,0.6416945053801504
6,speech,0.2496459033136556,0.6525936983586709
6,speech_processing,0.22060893470222387,0.6525936983586709
6,language,0.2197911803931,0.6525936983586709
6,speech_perception,0.21933262742503176,0.6525936983586709
6,listening,0.21641807722483894,0.6525936983586709
6,hearing,0.2113744117047069,0.6525936983586709
6,language_processing,0.2072041548247933,0.6525936983586709
6,semantic_processing,0.17367201178528469,0.6525936983586709
6,syllable,0.17253150239320056,0.6525936983586709
6,language_comprehension,0.17163904344276165,0.6525936983586709
7,hearing,0.21462310672988733,0.6435046289268966
7,speech,0.2037274196020657,0.6435046289268966
7,listening,0.2030574610745203,0.6435046289268966
7,speech_perception,0.1849409028704793,0.6435046289268966
7,speech_processing,0.18040217813703474,0.6435046289268966
7,tone,0.17265928318789986,0.6435046289268966
7,music,0.1565268936025219,0.6435046289268966
7,melody,0.1489370973041933,0.6435046289268966
8,memory,0.191013488728356,0.6170081109248958
8,episodic_memory,0.1755215323102965,0.6170081109248958
8,retrieval,0.16657886368724306,0.6170081109248958
8,remembering,0.15527181955209546,0.6170081109248958
8,recognition_memory,0.1544267727277519,0.6170081109248958
8,recognition,0.1445097262478386,0.6170081109248958
8,declarative_memory,0.14311961489525915,0.6170081109248958
8,familiarity,0.13651468499284472,0.6170081109248958
8,encoding,0.13642330909329742,0.6170081109248958
8,semantic_memory,0.13347620240872585,0.6170081109248958
8,recall,0.13044518120568147,0.6170081109248958
8,source_memory,0.12347549566664555,0.6170081109248958
8,picture,0.11947512488664988,0.6170081109248958
8,semantic_knowledge,0.1182476297817411,0.6170081109248958
8,autobiographical_memory,0.11666435749806718,0.6170081109248958
8,encoding_task,0.11641867688849285,0.6170081109248958
8,episodic_simulation,0.11481256302884188,0.6170081109248958
